date,headphone_audio_avg,headphone_audio_min,headphone_audio_max,count
2025-06-28,71.92593085106384,50.1869,88.4386,94
2025-06-29,72.39592307692307,46.8971,86.4851,26
2025-06-30,72.30938571428571,47.5046,85.7355,14
2025-07-01,72.85859428571429,48.9054,85.3217,35
2025-07-02,68.80737608695652,39.1189,86.5507,46
2025-07-03,77.25765882352941,58.7591,84.4892,17
2025-07-04,78.57118181818181,50.2048,85.4767,22
2025-07-05,71.416675,14.1064,92.4469,20
2025-07-06,70.32133043478261,17.3183,81.1033,46
2025-07-07,67.032275,13.87,88.1878,32
2025-07-08,71.67656111111111,44.6095,91.9806,18
2025-07-09,70.36203,50.1914,81.1405,10
2025-07-10,66.46548620689656,39.5473,77.8671,29
2025-07-11,67.45282727272728,36.6849,78.1779,11
2025-07-12,63.854694625,4.21284,86.3571,160
2025-07-13,67.982302,21.3002,85.3986,50
2025-07-14,67.97476219512195,7.78355,87.7484,41
2025-07-15,64.36175737704917,27.6121,82.7149,61
2025-07-16,65.73147429545455,0.921469,86.8495,44
2025-07-17,75.19330000000001,34.9405,83.9419,22
2025-07-18,70.91691176470589,53.1403,95.2064,17
2025-07-19,67.7236909090909,33.5303,87.5922,44
2025-07-20,78.07137,47.8881,89.8344,40
2025-07-21,61.748938235294126,6.2461,83.7601,34
2025-07-22,74.669224,62.7538,83.8321,25
2025-07-23,65.992925,48.546,84.7542,16
2025-07-24,68.50565625,39.0251,86.8237,32
2025-07-25,81.98716518518518,44.9607,90.556,135
2025-07-26,78.975948,69.6307,85.9353,25
2025-07-27,72.58312631578947,41.1231,90.5259,38
2025-07-28,65.90506500000001,25.3177,83.9833,20
2025-07-29,62.92268214285714,27.0377,75.0338,28
2025-07-30,70.10514919354839,7.61915,83.6454,62
2025-07-31,65.62144838709678,5.7529,84.1788,124
2025-08-01,67.209188,45.8588,85.4489,50
2025-08-02,83.40667294117648,26.36,97.8571,85
2025-08-03,65.85658907563025,29.543,86.5488,119
2025-08-04,71.77019285714286,51.7602,86.5087,14
2025-08-05,74.30281111111111,51.4713,87.0136,36
2025-08-06,69.28749666666666,49.9951,82.1867,30
2025-08-07,71.7515375,55.7723,82.1368,16
2025-08-08,72.80775,42.2879,88.1158,40
2025-08-09,74.44021318681318,27.0424,86.9534,91
2025-08-10,75.2300224489796,44.9257,84.4206,49
2025-08-11,75.41015882352941,50.2773,84.8468,34
2025-08-12,72.10297826086956,54.513,86.8082,23
2025-08-13,71.49393076923077,58.4866,77.5387,13
2025-08-14,70.430442,2.56329,84.5931,95
2025-08-15,72.86920943396227,53.463,86.5199,53
2025-08-16,71.09099019607844,43.3063,85.9881,51
2025-08-17,70.33842576470589,8.66679,85.1167,85
2025-08-18,72.231328125,37.7349,85.8168,32
2025-08-19,73.18417727272727,44.4895,84.0258,22
2025-08-20,73.95039994285715,0.845196,86.7057,70
2025-08-21,71.33634712643678,22.4077,86.1858,87
2025-08-22,76.5082909090909,66.8272,85.7779,11
2025-08-24,78.17338571428571,49.5716,89.9872,35
2025-08-25,73.63701,62.2916,81.7751,10
2025-08-26,67.46803928571428,53.4535,80.9806,28
2025-08-27,66.27011875,50.1869,76.0841,16
2025-08-28,64.832775,52.181,77.524,16
2025-08-29,69.6941462962963,25.381,81.3261,54
2025-08-30,66.3292925925926,41.2215,84.0675,27
2025-08-31,69.29776923076923,13.3293,90.6099,91
2025-09-01,69.12261794871795,27.5517,84.6662,39
2025-09-02,69.63145862068966,32.4744,82.3584,29
2025-09-03,74.28767925925926,3.94934,84.8634,27
2025-09-04,74.88218387096775,48.406,87.9873,31
2025-09-05,69.38769,21.1813,88.5416,50
2025-09-06,70.73552281690141,5.73272,89.1876,71
2025-09-07,70.20284285714285,52.178,86.6664,49
2025-09-08,74.78520434782608,47.4676,86.4726,23
2025-09-09,73.47365882352942,58.46,82.0973,34
2025-09-10,71.4445,59.6122,78.979,6
2025-09-11,73.28479344262296,45.8506,83.9913,61
2025-09-12,73.27618333333334,40.8099,83.3334,30
2025-09-13,70.62754393939395,43.9539,89.1139,66
2025-09-14,63.326263421875,0.115859,95.3311,64
2025-09-15,74.20322000000002,66.8525,81.6855,5
2025-09-16,75.79929705882353,42.4061,84.8906,34
2025-09-17,68.20586774193548,48.387,80.9829,31
2025-09-18,71.68346451612902,30.5015,83.9072,31
2025-09-19,71.48012063492062,49.5686,83.4078,63
2025-09-20,70.33757288135592,42.7063,87.0628,59
2025-09-21,69.29157826086957,34.5126,86.4738,46
2025-09-22,68.3808429032258,4.20373,81.4335,31
2025-09-23,73.55924,50.6312,83.9012,55
2025-09-24,78.12565454545455,72.3116,80.9367,11
2025-09-25,69.16466944444444,28.9845,83.7738,36
2025-09-26,67.79236279069767,7.87892,85.4336,129
2025-09-27,76.37538823529411,52.178,85.6905,34
2025-09-28,70.03479523809524,53.3021,83.3088,42
2025-09-29,62.08068461538461,41.3321,84.0034,52
2025-09-30,73.0052517857143,50.1869,83.6876,56
2025-10-01,65.9617375,42.5862,79.9154,8
2025-10-02,62.96048181818182,55.5366,67.875,11
2025-10-03,69.53741428571428,58.4899,77.1033,7
2025-10-04,77.17533711340207,21.9918,85.3678,97
2025-10-05,50.8219,35.7759,65.8679,2
2025-10-06,71.03495662650602,48.7956,79.3357,83
2025-10-07,76.7249238095238,40.6584,85.5221,63
2025-10-08,62.5708,60.7458,64.3958,2
2025-10-09,64.06669117647058,10.6801,86.5266,68
2025-10-10,68.901855,57.1574,81.9346,20
2025-10-11,71.82773333333334,51.9774,82.4987,12
2025-10-12,74.03525517241378,37.5866,87.4565,29
2025-10-13,65.86196756756758,37.176,85.4563,37
2025-10-14,68.065825,36.3585,81.2151,32
2025-10-15,65.11289393939394,13.3678,81.7864,33
2025-10-16,75.00726304347826,51.1318,83.2817,46
2025-10-17,64.02027605263157,1.19119,82.5707,38
2025-10-18,74.38311212121212,45.8196,83.2954,33
2025-10-19,69.90457142857143,47.5861,87.6014,35
2025-10-20,70.68277391304348,35.7151,83.5941,23
2025-10-21,72.18381111111111,44.0192,84.1632,27
2025-10-22,77.28644166666668,62.5909,89.4931,12
2025-10-23,73.783115,55.9673,83.2751,20
2025-10-24,70.76430487804878,41.1053,85.5645,41
2025-10-25,65.27910206896553,19.8462,83.5618,145
2025-10-26,67.5787,29.811,85.6831,10
2025-10-27,61.66381538461539,1.8982,84.0194,39
2025-10-28,74.01606470588236,47.4286,87.7787,34
2025-10-29,77.30756379310345,55.027,93.245,58
2025-10-30,69.36936721311476,40.0041,89.8522,61
2025-10-31,59.22940434782608,37.23,82.9371,23
2025-11-01,68.87590444728436,0.276292,99.8841,313
2025-11-02,66.09217818181818,25.5509,87.2214,55
2025-11-03,72.41074285714286,60.8757,82.0687,7
2025-11-04,67.44968771929824,22.8224,85.0105,57
2025-11-05,65.48883829787233,32.6046,84.6633,47
2025-11-06,69.57636363636364,41.9982,84.556,11
2025-11-07,69.48301456140351,9.62653,87.3998,57
2025-11-08,67.34625174825175,29.9469,86.1484,143
2025-11-09,64.2163619047619,44.4245,86.0382,21
2025-11-10,59.98408333333334,38.1231,81.5539,18
2025-11-11,71.76294,56.1811,89.8766,15
2025-11-12,73.02416216216216,49.9758,86.2204,37
2025-11-13,74.961059375,50.0861,89.0756,32
2025-11-14,74.11958461538462,50.1869,88.0033,13
2025-11-15,71.88394925373134,41.0578,86.3501,67
2025-11-16,67.8267606060606,47.8642,86.5268,33
2025-11-17,61.1307176923077,5.09866,80.6763,26
2025-11-18,81.1165,77.935,84.298,2
2025-11-19,74.87908666666667,32.3643,89.6085,30
2025-11-20,68.51542258064515,39.767,86.5438,31
2025-11-21,73.22624888888889,24.9336,95.1087,135
2025-11-22,57.86384069767441,6.23835,75.8913,43
2025-11-23,69.14728928571428,45.0083,80.5263,28
2025-11-24,63.70677777777777,24.4531,80.2533,36
2025-11-25,65.94477857142857,50.1869,81.0511,28
2025-11-26,73.14695483870968,57.3273,82.1654,31
2025-11-27,71.9358,59.9969,79.3069,21
2025-11-28,74.56035,55.2794,85.1872,16
2025-11-29,57.678420243902444,3.18895,81.4974,41
2025-11-30,66.55785,66.23,66.8857,2
2025-12-01,80.581175,74.3923,91.8534,32
2025-12-02,70.79835333333334,40.8314,80.6169,15
2025-12-03,69.95596206896552,32.7316,88.1769,29
2025-12-04,66.20787857142857,25.5274,83.648,42
2025-12-05,65.2523484375,31.2918,86.4005,64
2025-12-06,66.20540095238096,42.0895,83.8803,105
2025-12-07,59.24242666666666,4.51662,90.4537,27
2025-12-08,62.495956521739124,37.7495,87.1064,69
2025-12-09,69.79829444444445,41.9982,84.9033,18
2025-12-10,59.590786666666666,41.9982,83.3824,15
2025-12-11,73.8067423076923,48.6506,84.4714,26
2025-12-12,72.80871282051282,15.1589,93.4075,156
2025-12-14,79.88397291666666,63.2069,86.8756,48
2025-12-15,80.66977419354838,37.6034,89.6577,31
2025-12-16,73.89664166666667,56.1876,81.1447,12
2025-12-17,73.03353157894736,41.9982,85.9297,19
2025-12-18,63.248495522388055,41.7697,89.6631,67
